,y_test,prediction
3275,759.012,454.2514564448006
6058,1715.1008,1519.8546465368688
7878,4287.752,2549.3871815869193
7569,303.6048,373.36481958616037
1706,3271.7412,6316.495758413057
1395,1964.11,3271.4035554335915
5257,2334.9606,1902.1531071447498
7820,649.8208,1202.4898714548433
8213,1917.504,1794.2247186429834
880,1174.4712,1311.0520267007716
3308,4647.284,3674.992099908785
4414,3435.528,3751.933708481918
8218,3825.6868,2465.533850517868
5829,2687.8346,3375.373205584963
6305,1133.8574,1040.068921270715
7531,1640.5312,1541.3317413662753
5433,3372.9428,3308.2638207950413
3511,85.8882,215.9221383079689
7055,4103.9912,2977.83725237419
107,2530.7058,1910.0381207636358
7879,3962.8416,2172.5227718788997
7098,2748.4224,2210.65490276407
5412,3705.8428,2961.689108948507
4226,476.047,1547.8240361765843
1047,1451.444,2541.567652733408
3955,2931.5174,2335.895116593234
3871,1545.9876,706.3308845805363
5491,1565.9616,3552.479757230503
3614,1488.7288,2033.0042931235616
4983,1464.76,3231.9868324298823
593,587.2356,665.6606253815401
2383,1685.8056,2454.799464055508
3013,735.709,1098.520773712386
254,3779.0808,2889.8667353568326
1080,4555.4036,5272.756431926779
6248,1944.136,3909.32754506072
7124,2036.6822,3061.442365814908
6106,1516.6924,1487.0628554166494
118,2552.6772,2469.282865363759
6901,2988.1104,4070.828348935031
6194,2527.3768,1439.7264108617235
1362,1581.9408,2086.6443025858475
197,6008.845,3757.8018524027425
305,2775.7202,4089.968624828778
8220,2621.9204,2158.0027701688505
2396,3073.9986,2610.556465694513
6506,5834.4054,4241.6189035137295
5680,1257.0304,2573.8217100938355
7232,1228.401,3667.6831074271986
408,1890.2062,1638.6369435161641
7776,2366.919,4220.037586020804
5260,2900.2248,2791.897930298651
5948,47.2718,66.01257881272863
2171,4958.8784,4351.590026697649
6271,3463.4916,2975.4483110420156
8483,1612.5676,1737.2133230269553
1196,3661.9,2847.7081257376326
4296,3930.8832,2778.015633103623
3125,2603.278,2592.040942531772
6764,2213.1192,3208.4751409476276
184,4739.8302,5554.613761625986
1825,5191.2426,3938.064987079236
2358,1379.5376,1569.5019319422358
1152,2008.0528,2580.9389873387136
900,143.147,322.3961642586653
6605,1125.202,1040.6865015782394
4255,323.5788,634.4849084111843
2450,2836.308,3393.012930167736
426,4943.565,2997.219403775489
7189,1211.756,503.16918874117414
8346,1596.5884,2494.079621147694
7194,1571.288,964.0737981298487
2060,1145.176,2025.0785641030243
3071,3691.1952,2930.873319144738
7003,399.48,246.99420793546324
49,780.3176,395.59146573308317
7439,2816.334,2487.790835681767
1385,2410.8618,1874.430416983879
3476,2956.152,3152.78573816103
5650,1235.059,3078.153267770823
1580,319.584,702.4400279636131
2281,3900.9222,3034.6980231788066
5369,1999.3974,2594.2831586141474
7943,934.7832,1012.9769883636766
3812,2972.1312,2787.9538992946636
8430,4042.7376,2983.7211391021274
7554,83.225,202.4703174426868
3568,540.6296,545.1212048570055
2137,2163.85,1498.9621084076625
2191,521.9872,465.04341406103003
3669,1312.9576,1421.6926257580924
5519,2293.0152,2351.207468508868
6675,371.5164,2141.1048481986004
3043,1569.9564,1327.1066929815263
5635,3661.9,3699.244102967041
8245,7549.5062,4513.895951188761
5119,1752.3856,2388.9776576497516
5961,2500.7448,2843.1444559718884
5665,4693.89,5322.588054412991
3943,3327.6684,2394.4588609543034
5705,435.4332,648.8636770074761
7491,3175.866,2845.5441121294843
649,3281.7282,1673.4080496629865
5652,852.224,566.8327095131326
1270,1853.5872,2756.940735516603
5357,5327.0658,3375.124487113906
7510,3056.022,2427.486996754722
5193,5394.9774,3609.040287531132
413,521.3214,2422.457096319178
7576,4364.319,3039.7059782569027
3705,1235.059,2951.682032734512
7818,499.35,689.3667180249263
1368,4471.5128,3093.51279548217
4104,2912.2092,1721.7544396364397
7942,3237.1196,4185.609690706436
5041,2659.871,2448.7543393378414
6706,1506.0396,1778.1041103091961
8019,3593.3226,2715.7977317904256
6045,3237.1196,2044.1383353743379
2896,4697.8848,4912.940568350461
2588,1573.9512,1847.6563657922782
7893,2556.672,1694.8713210959745
3330,632.51,1940.282135757675
1198,1177.1344,2615.9377109547786
1433,843.5686,2082.427933344268
5006,1701.7848,2206.468150683099
5126,1635.8706,2120.9137684189554
5754,1944.136,2619.7836489355877
2867,180.4318,429.52716889158455
3493,535.969,1918.79022699117
6858,1581.9408,2441.3209473681836
4486,782.9808,1742.6716549446237
3213,7247.233,5751.010328376343
4128,2428.8384,2323.713006272922
6959,1159.8236,372.63317246710744
8405,124.5046,251.25441183682915
537,2187.153,1555.4377304599814
2748,1686.4714,1629.763982917604
8423,2600.6148,4464.397499830913
799,2588.6304,2588.6939702953177
5137,2516.724,2115.291541453883
4670,97.2068,257.1903373822995
2305,1024.6662,1367.6315488915664
4750,1198.44,710.1749204745433
5157,1800.3232,3635.153554967589
334,229.701,262.40500285943745
8496,3715.164,3527.4774427550747
5751,490.6946,469.94981078718206
47,5815.0972,4437.0647063330425
1300,1158.492,1226.0605812974936
5177,7646.0472,6406.706600214344
5872,2059.9852,1932.9367605339621
2835,1480.7392,1291.1621997174177
826,5182.5872,2583.103950380343
7053,3219.8088,2021.3335767855797
3223,2873.5928,3183.886604680335
2512,1378.206,905.6506461361614
8099,5219.872,3770.184887244305
5968,4996.829,4524.064757341062
2274,703.0848,1461.3464026400916
1728,790.9704,1156.7920123811546
4791,1148.505,333.28101181887655
8169,1651.184,2556.71205420559
7046,3715.164,2072.284076645561
625,1691.7978,4238.856665319643
399,1037.3164,721.1140505554631
8234,340.8896,675.1676821508547
4302,3338.987,3266.195021031927
6387,223.7088,527.5338523514611
12,1589.2646,2619.7134899024395
1005,2157.192,1147.0899987635446
7188,13086.9648,6172.0381611561625
4939,1265.02,2144.976813668379
2408,189.0872,-64.45144560567724
8487,4111.315,4480.165620022046
8172,2396.88,2683.5395800920305
1890,3695.19,4016.6371502226766
7444,499.35,680.2890858115431
8145,3292.381,2262.7450349560727
3831,1560.6352,3229.6725293500936
5171,607.2096,707.8034194945817
6847,3537.3954,2344.5181739281556
731,1039.9796,606.6935925347652
327,1754.383,1599.6700079838913
3438,1701.7848,2072.782760335612
6254,3735.138,2890.3425696429663
4911,3588.662,2199.7099314116895
4161,1444.1202,2716.5291945315107
1704,1845.5976,2901.208496150919
8224,3984.1472,4132.0981859806925
4831,858.882,2207.3519178001743
1655,1657.842,1457.2048390340913
5984,143.8128,968.6282179591044
460,284.2966,498.5336156079393
4427,918.804,1620.956231277813
6908,5564.7564,4297.920189958444
6784,610.5386,1626.8841312701509
8451,3254.4304,4075.613318622368
8293,850.8924,715.5232511925576
865,2157.192,2049.1393459028245
250,306.268,362.558907370759
434,155.1314,626.2942400605207
1546,2050.664,1958.2221932855377
3579,758.3462,780.4036682245096
3353,628.5152,467.96938723153085
2638,502.0132,603.6353616002093
5293,701.7532,530.081990036811
739,4476.1734,4498.327357919251
5772,1895.5326,2169.3894647101547
2920,759.012,1321.457424790382
3557,2432.8332,1809.9301469393397
569,2097.27,2419.7782325478565
6645,4653.2762,2650.8044744572094
4140,534.6374,947.4125921249001
2308,640.4996,800.5153786333899
7352,559.272,1620.6015010897604
1801,2360.9268,2466.354426103645
4765,3167.8764,4062.312242357449
4709,2892.2352,1789.7436964053802
4982,3367.6164,3127.0008468425613
480,2940.1728,3012.0360169901996
7317,2306.997,2719.3348018970937
3792,3091.9752,4038.0766037769968
3684,163.7868,520.8896730411527
3694,438.0964,861.0241652981226
5088,792.302,621.3973761411639
6472,3202.498,4099.423846753276
4626,3149.234,2481.912074019043
8115,579.246,765.1349876536694
8101,2189.1504,2545.0766201477836
3551,2352.9372,897.4501669664587
7057,1973.4312,2519.458337024372
5361,1750.3882,2787.1077445250658
3410,4207.856,4441.104822248043
4330,1416.8224,2914.8869972625635
7320,3535.398,3089.7352255635674
2251,589.233,535.6418472208404
2081,392.822,310.28587277167844
8244,3964.839,4135.703144303275
5136,3745.125,3830.012180203121
6333,1208.427,2025.1517288698324
2573,259.662,245.04349386141735
3146,457.4046,543.7867039607136
942,1135.189,1601.323246035719
3617,591.2304,789.4872830281824
6590,3691.1952,2689.51270348272
7572,2681.8424,2468.511953683775
6239,656.4788,330.47102641179936
2443,1278.336,2464.1450409492963
3481,1821.6288,2511.693052582753
4295,3075.996,2384.9907009887215
3134,2719.793,2351.154331759959
2702,347.5476,420.5418498983404
3428,552.614,1115.550914688794
6548,447.4176,812.9812256764974
7221,255.6672,463.6241100000643
7593,1965.4416,1592.0122037691835
6150,595.2252,440.4698180115238
4148,1201.769,1725.8354286885262
1160,3129.26,2113.2515421271037
7913,4693.89,2559.5897248785623
1768,1398.18,1751.9534287672436
6022,798.96,698.7710109866232
7595,6431.628,4694.215652991876
6966,223.7088,248.17689171639836
1422,852.224,1211.1994207343266
2914,2390.222,4059.4653713043795
2426,4278.4308,3729.0972723235195
2658,3672.5528,2304.3617557632947
4419,1837.608,2594.241106140741
8323,1842.9344,1580.5670186730636
2611,592.562,984.492560798571
8477,1970.768,3300.6721657766725
2678,453.4098,457.8587237711474
5804,150.4708,387.67636788901405
2493,4687.232,3705.6629828888294
5661,1777.686,2964.5072850028478
6237,4181.224,3542.6594797520484
6663,199.74,685.4092314250481
7246,1842.9344,1499.2993130652633
4362,1201.769,975.0190040275963
5632,2852.2872,2674.8641376986416
6258,2512.7292,2055.67019287145
8150,958.752,1161.1803333068726
1123,1570.6222,3653.7677445111394
2485,633.8416,1617.8417640075622
4788,3003.4238,3654.343264850902
18,2303.668,2779.471777877537
4371,476.047,578.5559669369877
1034,75.9012,-208.99486286448473
2805,3302.368,2667.548397777906
97,3755.112,3225.6253556316105
4110,2621.9204,1640.8018289217953
6108,5033.448,2835.395137978114
8272,1215.7508,1770.3104744100835
4093,1605.9096,1489.3889412872566
4927,743.0328,846.6097545886764
7234,1174.4712,2229.9298607217415
2555,4301.068,3709.9705525012832
4711,2782.3782,1913.815073452015
766,379.506,974.8229174150977
1554,4153.9262,3978.433042945933
8409,4090.6752,4016.432828843808
4769,4206.5244,3770.0620464619897
1687,649.8208,1020.2949840422291
2117,2388.2246,2283.869163051887
3431,679.116,702.049824558379
4447,186.424,106.50559505092792
1906,4916.933,3448.426035800612
5796,5339.0502,2824.5589490799557
2457,5099.3622,3670.434534409477
8211,2741.0986,1996.1456014844634
231,3435.528,3896.0598299361873
5699,4660.6,3152.463062240303
5859,3179.8608,7138.755079772587
6491,1868.2348,1173.9761650573926
4930,3870.9612,2819.5241085782086
4141,5000.8238,4704.360919304465
5100,1037.3164,1138.3523161507003
4850,3585.333,3584.267088751678
3685,2712.4692,3211.2374700064847
1922,4434.228,3091.978989104143
1285,4965.5364,6186.573148613813
2663,102.5332,519.4007175007805
5471,1436.7964,1024.5833040545087
145,7370.406,4024.713462616043
3709,8063.5038,6171.950487012036
2757,988.713,1218.9408261156138
2133,1431.47,2433.4504317352366
4316,1794.331,2483.681007869188
7019,2466.789,2391.1371958707423
1500,2628.5784,1959.8616417191977
3922,3078.6592,4878.639252850635
1700,7116.0704,6218.088209731108
2854,2463.46,1755.0862037171476
6504,153.134,334.84716643177285
2054,4290.4152,4000.021159421458
479,2205.1296,2932.6296691509842
7892,3066.6748,3252.8558102775364
322,958.752,1104.8372784016187
2159,164.4526,252.7122660846926
3227,985.384,541.6189337999601
6446,3795.06,2561.4099175000074
4446,4106.6544,2775.5406493168466
6064,4474.176,4630.501050960237
1708,85.8882,64.75180973205602
1203,2631.2416,1663.8121095890463
4155,5725.88,3763.378256649946
3336,621.1914,437.69829942645015
1443,1491.392,3117.4904194204173
7159,878.856,1708.170023153887
391,3914.904,2730.5878945006407
7700,970.7364,1632.2740957114715
3533,1090.5804,1316.793675965367
6693,1957.452,2447.9557513710743
2752,2712.4692,3146.727707838276
8494,1637.868,1996.1651554451885
7842,386.8298,1040.430232103665
311,527.3136,976.2087772967211
4223,2316.984,1928.008928535891
568,3848.324,3070.968676347283
3641,2544.6876,3201.7703684293083
7699,1188.453,1046.9579749345107
6495,1516.0266,1166.7137456787523
7624,1772.3596,2697.1150390455014
7676,3185.853,1776.4510642088487
6364,4470.1812,4090.9830906579778
5077,492.692,433.368053069436
2557,3998.7948,5253.663840483298
1714,1491.392,3407.2993064093007
7687,2069.3064,1580.7254053715778
1902,4819.7262,6623.979277327734
4233,2101.2648,4741.8904060036
8173,1686.4714,1495.1850531523476
6002,182.4292,466.32006078797167
1286,438.0964,908.4104181655223
4365,1291.652,1934.9620032444031
5847,543.2928,463.87979250300646
1640,3306.3628,1741.7962457758601
4335,3962.8416,2938.457470433403
2080,1576.6144,3219.2954167998705
1827,245.0144,384.2173246648399
3492,3894.93,3089.6535154480134
8082,612.536,2335.645804060854
5964,988.0472,2434.3703764576458
7056,3874.956,3204.045265309674
1679,2203.798,3562.795924723788
6753,4229.1616,4508.563577736315
6359,3010.7476,2989.975768355056
5706,701.7532,620.0030926918746
4981,4870.9928,3884.5854048048327
2853,207.7296,-192.05545854542447
4334,347.5476,330.0131692340078
5621,2097.9358,1476.3681489435146
1571,2804.3496,1870.3586581044333
1649,4257.1252,3388.5651048356376
8071,2376.906,1629.06016632902
6160,3705.177,2310.849359407918
5409,3904.917,3675.7469489064565
785,966.7416,1395.195949391526
5988,2217.114,3628.9688236589245
2322,2888.2404,3934.0744764002575
260,4950.8888,3794.461080770222
2654,1263.6884,1596.2511263548517
3159,3448.844,2973.916121483131
1420,958.752,1972.6780909150577
2239,593.8936,318.30213769930447
4476,1797.66,1433.011212541318
387,474.0496,589.100181088734
5065,8028.8822,6486.969649318824
3464,1414.1592,3943.0299200875243
5649,1021.3372,1162.5492407375189
1025,146.476,312.75785190323654
2554,1941.4728,3548.3680251460664
7934,1419.4856,1846.0292282835226
3186,780.9834,1053.7054766599078
3299,5396.9748,4312.139321758717
2040,6309.7866,3993.3591551370255
797,808.947,612.1306791120924
1188,778.986,2184.015291900764
2777,595.2252,3076.808705282276
4431,2712.4692,3347.5246450197274
6185,5346.374,4079.896932392477
2705,1219.7456,2685.7933930138265
7089,872.8638,552.9052468851869
8484,2324.9736,2268.890971435838
5798,2563.33,3822.047331426677
8284,197.0768,167.39282658843604
3083,7534.1928,3182.891746482477
284,573.2538,546.0924753286527
4434,5033.448,5356.737638047396
1205,571.2564,575.9084097864634
2055,37.2848,204.07231404310164
998,5038.1086,3612.377581421075
590,1821.6288,2383.2011545485248
423,5624.6784,3546.7316790465075
8025,207.7296,-4.546102757701647
4682,1946.7992,1743.6276608540538
8492,2419.5172,1806.0278364259877
5881,191.7504,181.15810077991364
2741,2759.0752,3526.085369097592
2491,109.1912,348.6040533198968
4065,1845.5976,2873.7956086846452
1400,3395.58,1447.6178726154383
3576,4554.072,5045.061084433362
7076,8245.2672,3919.921167773012
1053,1330.2684,2155.363753823278
140,1402.1748,2530.855525451003
8439,1296.3126,1434.0908710202402
3906,4794.4258,4255.875415914369
8273,368.8532,368.6560961301668
2277,589.233,384.34222203266904
3497,225.0404,648.4311835472747
7009,1927.491,2246.8207289666134
1702,5326.4,2798.8201402094383
178,42.6112,-220.56297013915423
3860,639.168,932.6677362713012
200,745.696,1521.769232743551
8351,4602.0096,4501.3762243577985
7638,412.796,1760.4264568736905
4123,4082.6856,2540.843329231877
7860,2352.9372,1909.606379591342
7230,2036.6822,2651.2049036103763
3914,1545.9876,1448.8550931474701
2246,293.6178,607.1661820936133
6900,4314.384,2895.020086549651
734,2665.8632,1930.626879444324
1056,2345.6134,2828.741918540171
1137,1966.7732,2528.8170846131447
272,1929.4884,1455.5623454381896
5377,985.384,1637.7424355458074
3030,651.8182,1031.620144759639
6987,5007.4818,3767.919424797671
7107,230.3668,507.05947244396
1279,731.0484,1333.756051921189
2096,939.4438,682.7981311382032
7909,3169.208,3605.171939256422
7973,1471.418,2451.660017475994
2363,4101.328,3261.18011889621
6982,5073.396,4307.135464247196
7843,3418.883,4213.122004872234
996,1150.5024,2129.8958838019953
3510,348.8792,404.4121706664455
7153,5779.144,3311.6084889723124
7447,2693.8268,2926.255267521124
6265,1584.604,2606.251598336288
3007,3439.5228,1987.734400287322
8408,2563.33,3106.46847508132
1860,644.4944,631.2248216337782
6841,601.8832,1176.967660080105
6060,759.012,775.6013989664104
3935,551.2824,467.9041744767828
8177,1869.5664,3833.7031968186534
6934,2616.594,4303.437833062567
3753,3998.7948,3398.7004752709217
3887,4250.4672,2989.6466153645297
7192,1267.0174,1553.9941272431074
1538,1330.2684,2511.0265889538205
5656,516.6608,2091.1716070671973
4843,2876.256,3064.6215848218026
1921,117.8466,227.60957579697424
3603,330.2368,565.1603311619976
5356,1158.492,3265.738261831079
3883,1779.0176,3783.6288065240524
8393,772.328,278.1633694376487
2462,1682.4766,1371.2562545783148
6571,1384.864,1524.4507206984385
7077,736.3748,838.7076734455284
1348,6353.0636,4109.691124376051
4535,624.5204,298.28286893394124
435,3038.7112,3911.5066554986233
1863,2530.7058,2122.2792778574785
8132,1102.5648,2061.027189878684
5215,980.0576,690.9334613701415
62,484.7024,1343.26820628789
7170,1166.4816,1742.3225160177044
1719,3129.26,2184.584080418918
3974,1201.769,3627.1563700046163
4802,1059.9536,4531.14050249217
442,623.1888,1684.0561720742455
5284,392.822,536.2020206052252
2130,1856.2504,1844.9525355281426
2398,1364.89,839.8542821154613
2486,213.056,179.82297874756478
4715,264.9884,640.9115018368816
6484,7100.757,6754.159897203226
7832,493.3578,685.572274261151
2589,6796.4864,5774.254042009037
64,2543.356,6417.845263965974
970,1998.7316,1960.0007106152989
3854,2189.1504,2960.0130009280742
155,3589.9936,3031.945348730679
864,932.12,1487.5156431138648
2265,1209.7586,670.4204304971902
3954,2693.8268,3006.2960887025174
6407,649.8208,290.2006215147087
7104,768.999,549.1422584662082
8065,4136.6154,3606.0376981105865
7027,2848.2924,1502.9985892127506
4310,196.411,536.8149280611706
6162,645.826,249.6506320887031
1982,1603.2464,1995.0830521555054
4568,6201.927,3774.1240103331365
6671,708.4112,437.3450693052157
902,585.904,183.42310757407245
3710,2451.4756,2903.5369157166697
1119,767.0016,368.76006119944964
617,484.7024,1041.1253753165245
5434,1281.665,741.7214390657389
1218,918.804,1376.192203659772
5653,3769.7596,3180.859088399289
6251,2246.4092,2830.0094041553275
3483,223.7088,192.07492598369436
6998,3235.788,2782.3696650223646
5417,2045.3376,3086.327574665815
7868,2542.0244,1737.6310724826903
3055,572.588,317.20827251531364
8320,1884.8798,2592.573304056706
4333,2856.282,1462.2659583032043
7907,4040.7402,3829.7335618472407
3178,801.6232,586.122686625954
6187,2404.8696,1955.0245241236405
1023,2418.1856,2381.959401424602
7371,1711.106,2812.615010718776
3177,4756.4752,4298.0608491843905
7571,1052.6298,1165.156767008889
71,599.22,911.4302408673132
424,6687.961,2871.861513716855
4008,1640.5312,2416.9793442215796
6454,6024.1584,3933.641419915124
7084,2277.036,1351.313028304722
5174,2750.4198,2214.5916324205673
3741,2277.036,3220.073804854016
1202,2233.0932,2511.958000199881
1061,1160.4894,1167.415744729275
2513,3119.9388,2512.1018353493496
5423,2581.9724,2833.5633123167318
5426,4141.276,2916.787260683457
2697,193.082,169.60505180559676
4958,5359.69,3810.8853949590093
5166,2106.5912,2412.1269726507953
2395,2020.0372,1634.3716530442541
867,1280.9992,96.81531012053642
3324,4578.0408,4078.7802884959574
1000,1885.5456,2422.0264353213925
3667,7350.432,5689.346844032256
5469,3815.034,4201.9810839655565
3022,4920.9278,4231.0095687005005
654,868.869,1453.875854710968
1675,2007.387,1235.0959624014008
104,3185.853,2907.630678094476
4874,498.0184,805.5716503527474
4421,2916.204,3093.5993740723225
1451,1346.2476,3792.531656538199
7709,2220.443,929.0430748973245
2558,585.904,342.60495505169456
3345,857.5504,1548.6503153952954
5039,3339.6528,4076.045852381483
4314,5106.686,3214.2985637527727
5600,1565.9616,1835.122910683891
7884,2218.4456,1271.5470919041047
2524,1303.6364,1817.9678313109896
3000,2145.2076,3742.2352609605746
4337,1323.6104,1347.7615907542834
4499,3075.996,2187.599925547978
120,680.4476,890.8717946457625
3532,2220.443,1480.5787764223662
3017,675.1212,733.8571973344929
3332,1528.011,2291.9077268894143
3639,390.1588,462.406885631269
2806,2127.231,2445.9936663363987
2301,1864.24,1842.1691089137562
4244,982.7208,1684.8906244247753
6018,1438.128,1216.9264656138153
1391,829.5868,1614.1068611092207
2902,2566.659,2843.14693020328
3314,2336.958,3959.779968425909
5617,1379.5376,2999.3315464320704
7351,593.2278,417.34014082681415
4839,2492.0894,3261.9191907490595
6301,2013.3792,2129.215544570689
4792,2444.8176,2423.182713606871
8367,215.7192,584.1249041519307
2553,1411.496,2195.475307019914
6429,4138.6128,4280.15509479953
1214,1713.7692,2033.5572771496322
2357,2439.4912,3706.071326638919
1593,4514.124,3632.3943130975667
4138,383.5008,740.4836357569995
3821,1686.4714,1328.5488913834702
1964,5145.3024,3318.4913012108505
7650,3610.6334,3379.097926990972
4177,3516.7556,2629.459445165933
6919,3193.8426,4038.486101000447
6051,5779.144,4121.470597175771
1197,3829.0158,2323.1089294006356
7400,671.1264,1596.7096012213624
3767,402.1432,943.3241143040827
8474,2153.1972,1659.6196161820221
6453,2014.7108,2051.1465051461123
4019,123.8388,350.51511135443934
403,3811.0392,3382.055220904793
762,1265.02,2019.5099926832527
2707,539.298,651.2032276265729
4020,238.3564,341.4627683147796
6653,1132.5258,1719.339175406413
687,121.8414,227.73790453061315
2863,5273.136,3686.492190317132
7533,2572.6512,3119.822431182126
3471,2153.1972,1323.167998526842
2224,1022.6688,2902.3597665663347
5951,1498.05,2411.588214337237
8324,2049.3324,1211.3511736492678
5644,1612.5676,3611.514835182018
2067,1518.024,2378.2163857175537
7212,3436.1938,4425.533538512784
8133,431.4384,1440.533217340845
4745,3361.6242,3348.6109117507413
309,3038.0454,4038.9386225582844
4277,1145.176,939.0832935744606
1773,687.1056,761.0741203815703
4875,2220.443,1222.2944464338364
6005,1693.7952,1547.9045669730804
3206,219.0482,486.8763857982267
819,3942.8676,2939.415943842142
5969,6897.688,3325.8802699999005
2556,343.5528,638.3436854362333
701,1150.5024,834.7782959548651
2615,7201.2928,5933.991457607174
3563,801.6232,904.9503597544303
4845,2078.6276,2435.655150262058
241,639.168,857.5100246981617
696,2816.334,3146.6672718985856
8368,1800.3232,1838.9431121126518
3515,3866.9664,3293.933493253606
3367,355.5372,1120.4651344120387
1301,3502.108,2747.952158821276
6528,412.796,173.43902282561112
6283,1743.0644,2270.727209180874
5963,3398.2432,2125.7553184700173
7169,810.9444,803.6680785496035
1907,801.6232,910.3587423706056
4494,4649.9472,4727.256775959149
3545,1106.5596,438.5762226796012
6029,3325.0052,2678.519369751807
1121,593.2278,1054.614083436896
7555,2045.3376,4098.531476048491
1859,7504.2318,5477.489044994715
7366,2498.0816,1418.5613194817606
2409,2579.975,1806.373781144663
3869,7136.7102,7038.7951739028695
127,928.1252,671.2184862795514
1343,2021.3688,3015.1421789803408
4753,3793.7284,2700.9832668198187
6970,1416.8224,904.1603881395281
4122,1549.9824,2303.9310046566147
2884,3020.0688,3122.128550161916
3391,2376.906,2055.074183520116
166,2838.9712,3877.5861372025875
4051,3094.6384,3724.7943283607783
7080,2936.178,2893.07885647483
3997,591.2304,424.64989983084934
8167,1857.582,2162.4292357744034
8165,4327.7,5793.9776361026625
5224,549.285,467.8012166998983
5408,1917.504,2244.4071492532853
3768,207.0638,476.47810197796116
4908,729.051,402.58546799227815
2002,2693.8268,3318.7509517538556
